Cylinder
1.0;0;0.0;0;0;255
1.0;1;0.0;0;0;255
1.0;2;0.0;0;0;255
1.0;3;0.0;0;0;255
1.0;4;0.0;0;0;255
0.984807753012;0;0.173648177667;0;0;255
0.984807753012;1;0.173648177667;0;0;255
0.984807753012;2;0.173648177667;0;0;255
0.984807753012;3;0.173648177667;0;0;255
0.984807753012;4;0.173648177667;0;0;255
0.939692620786;0;0.342020143326;0;0;255
0.939692620786;1;0.342020143326;0;0;255
0.939692620786;2;0.342020143326;0;0;255
0.939692620786;3;0.342020143326;0;0;255
0.939692620786;4;0.342020143326;0;0;255
0.866025403784;0;0.5;0;0;255
0.866025403784;1;0.5;0;0;255
0.866025403784;2;0.5;0;0;255
0.866025403784;3;0.5;0;0;255
0.866025403784;4;0.5;0;0;255
0.766044443119;0;0.642787609687;0;0;255
0.766044443119;1;0.642787609687;0;0;255
0.766044443119;2;0.642787609687;0;0;255
0.766044443119;3;0.642787609687;0;0;255
0.766044443119;4;0.642787609687;0;0;255
0.642787609687;0;0.766044443119;0;0;255
0.642787609687;1;0.766044443119;0;0;255
0.642787609687;2;0.766044443119;0;0;255
0.642787609687;3;0.766044443119;0;0;255
0.642787609687;4;0.766044443119;0;0;255
0.5;0;0.866025403784;0;0;255
0.5;1;0.866025403784;0;0;255
0.5;2;0.866025403784;0;0;255
0.5;3;0.866025403784;0;0;255
0.5;4;0.866025403784;0;0;255
0.342020143326;0;0.939692620786;0;0;255
0.342020143326;1;0.939692620786;0;0;255
0.342020143326;2;0.939692620786;0;0;255
0.342020143326;3;0.939692620786;0;0;255
0.342020143326;4;0.939692620786;0;0;255
0.173648177667;0;0.984807753012;0;0;255
0.173648177667;1;0.984807753012;0;0;255
0.173648177667;2;0.984807753012;0;0;255
0.173648177667;3;0.984807753012;0;0;255
0.173648177667;4;0.984807753012;0;0;255
